SP_1.csv,SP_10.csv,SP_11.csv,SP_12.csv,SP_13.csv,SP_14.csv,SP_15.csv,SP_16.csv,SP_17.csv,SP_18.csv,SP_19.csv,SP_2.csv,SP_20.csv,SP_3.csv,SP_4.csv,SP_5.csv,SP_6.csv,SP_7.csv,SP_8.csv,SP_9.csv
3432.5000,3095.5000,2894.0000,2363.5000,2189.5000,2825.0000,3069.0000,3369.5000,3038.0000,3229.5000,3022.0000,2960.5000,2832.5000,2923.5000,2631.5000,2508.0000,2451.0000,2628.0000,2458.5000,3354.0000
3390.0000,3145.5000,2934.0000,2349.5000,2275.0000,2930.5000,3112.0000,3379.0000,3077.0000,3244.5000,2996.5000,3034.5000,2845.5000,2974.5000,2647.0000,2512.5000,2470.0000,2676.5000,2512.0000,3388.0000
3374.5000,3108.0000,2951.5000,2339.0000,2224.5000,2865.0000,3096.5000,3353.0000,3103.0000,3274.5000,2998.5000,2968.5000,2851.0000,2941.0000,2651.0000,2542.5000,2487.0000,2646.5000,2511.0000,3457.0000
3340.0000,3096.0000,2869.0000,2319.5000,2204.0000,2846.0000,3111.5000,3396.5000,3053.0000,3248.0000,3004.5000,2976.0000,2803.0000,2987.0000,2659.0000,2533.5000,2466.0000,2602.5000,2510.5000,3387.0000
3442.5000,3075.5000,2899.5000,2335.5000,2207.0000,2827.0000,3070.0000,3393.0000,3070.0000,3283.0000,2949.5000,2992.0000,2815.0000,2876.5000,2628.0000,2506.0000,2456.0000,2632.5000,2494.0000,3357.5000
3477.5000,3156.5000,2953.0000,2349.0000,2241.5000,2877.0000,3149.0000,3421.5000,3095.5000,3289.0000,3012.5000,2990.0000,2805.5000,3013.0000,2668.0000,2578.0000,2499.5000,2676.0000,2555.5000,3425.0000
3427.5000,3094.5000,2909.0000,2316.5000,2203.0000,2885.0000,3095.0000,3414.5000,3003.5000,3255.0000,2967.0000,2996.0000,2833.5000,2884.0000,2630.5000,2516.5000,2441.5000,2651.5000,2498.5000,3407.0000
3476.5000,3109.0000,2940.0000,2325.5000,2239.0000,2870.0000,3102.0000,3359.0000,3033.0000,3196.5000,2954.5000,2952.0000,2819.0000,2974.5000,2609.0000,2525.0000,2496.5000,2669.5000,2522.5000,3395.0000
3467.0000,3123.5000,2910.0000,2358.5000,2230.0000,2931.0000,3134.5000,3364.5000,3055.5000,3305.5000,3008.0000,2986.0000,2867.0000,2951.0000,2695.0000,2576.0000,2508.5000,2692.5000,2491.0000,3473.0000
3416.0000,3091.5000,2920.0000,2351.0000,2221.5000,2891.0000,3143.5000,3397.0000,3108.0000,3284.5000,3028.5000,2969.0000,2832.5000,2950.5000,2686.5000,2580.5000,2479.0000,2623.0000,2518.5000,3430.0000
3347.0000,3042.5000,2928.5000,2297.0000,2143.0000,2788.5000,3103.0000,3336.0000,3023.0000,3183.0000,2953.0000,2955.5000,2826.5000,2940.0000,2607.0000,2527.0000,2456.0000,2606.5000,2462.0000,3396.0000
3444.5000,3067.0000,2929.5000,2315.0000,2192.0000,2882.5000,3100.5000,3378.5000,2999.0000,3278.0000,2948.5000,2949.5000,2814.5000,2960.5000,2645.0000,2505.0000,2449.0000,2667.0000,2462.5000,3392.5000
3439.0000,3094.0000,2967.5000,2350.5000,2219.5000,2914.0000,3085.5000,3385.0000,3101.5000,3254.5000,3003.0000,2939.5000,2864.0000,2971.0000,2653.5000,2567.0000,2502.0000,2657.0000,2534.5000,3413.5000
3348.5000,3089.0000,2918.5000,2310.5000,2212.5000,2886.5000,3056.0000,3378.0000,3029.5000,3167.0000,3006.0000,2913.5000,2811.5000,2944.0000,2646.5000,2545.0000,2494.5000,2649.0000,2514.5000,3369.0000
3368.0000,3037.5000,2889.5000,2332.5000,2161.5000,2858.5000,3065.5000,3376.0000,2977.0000,3182.5000,2950.5000,2912.5000,2846.5000,2882.5000,2651.0000,2497.5000,2430.0000,2591.5000,2458.0000,3359.5000
3428.5000,3114.0000,2903.5000,2296.0000,2206.0000,2857.0000,3105.5000,3375.5000,3037.5000,3194.0000,2958.0000,2979.5000,2795.0000,2919.5000,2650.5000,2542.5000,2490.5000,2666.5000,2512.0000,3414.0000
3384.5000,3036.5000,2827.0000,2310.0000,2185.5000,2836.0000,3046.0000,3346.5000,3027.5000,3134.0000,2931.5000,2928.0000,2760.5000,2897.5000,2594.5000,2507.5000,2454.0000,2633.0000,2468.5000,3364.5000
3423.5000,2989.5000,2861.5000,2267.0000,2137.5000,2789.5000,3051.0000,3316.5000,2969.5000,3136.0000,2893.0000,2881.0000,2776.5000,2894.0000,2588.0000,2491.5000,2398.0000,2595.5000,2453.5000,3297.0000
3378.0000,3033.5000,2824.0000,2288.0000,2149.5000,2819.5000,3041.5000,3277.5000,2940.0000,3185.0000,2895.5000,2919.0000,2770.0000,2912.0000,2626.0000,2489.5000,2445.0000,2619.0000,2456.5000,3342.0000
3352.5000,3019.5000,2834.5000,2259.0000,2172.5000,2835.0000,3059.5000,3260.5000,2986.0000,3151.0000,2891.5000,2934.0000,2734.5000,2888.0000,2603.0000,2525.0000,2418.0000,2578.0000,2467.5000,3319.5000
3350.0000,2977.0000,2804.5000,2271.5000,2163.0000,2805.0000,3029.0000,3259.5000,2957.0000,3143.0000,2851.0000,2876.0000,2718.0000,2883.0000,2570.0000,2475.5000,2404.0000,2568.0000,2452.0000,3281.5000
3310.0000,2972.5000,2790.5000,2263.0000,2164.0000,2797.5000,3040.5000,3279.0000,2984.5000,3110.5000,2842.5000,2877.5000,2722.0000,2840.0000,2544.0000,2457.5000,2412.0000,2545.5000,2397.0000,3287.5000
3320.0000,3012.5000,2839.0000,2256.0000,2128.5000,2754.0000,3069.0000,3246.0000,2941.0000,3124.5000,2891.0000,2849.0000,2715.0000,2844.5000,2542.0000,2480.0000,2367.5000,2528.0000,2429.0000,3265.0000
3302.0000,2943.0000,2810.5000,2254.0000,2124.0000,2798.0000,2985.5000,3259.5000,2980.0000,3113.0000,2886.0000,2886.0000,2687.5000,2872.0000,2495.0000,2402.5000,2362.5000,2529.5000,2414.0000,3236.5000
3280.0000,2978.0000,2793.5000,2257.0000,2115.5000,2740.5000,2979.5000,3213.5000,2876.5000,3110.5000,2842.5000,2838.5000,2698.0000,2810.5000,2528.0000,2394.5000,2370.5000,2519.5000,2375.0000,3255.0000
3295.0000,2944.0000,2779.5000,2304.0000,2138.5000,2728.5000,3027.5000,3231.0000,2923.0000,3107.0000,2877.0000,2855.5000,2691.5000,2862.0000,2487.5000,2375.5000,2352.5000,2471.0000,2405.5000,3227.0000
3263.5000,2916.5000,2743.5000,2237.5000,2098.0000,2758.5000,2919.5000,3209.0000,2916.5000,3106.0000,2870.5000,2839.5000,2735.5000,2806.0000,2503.5000,2402.0000,2368.0000,2540.0000,2370.5000,3251.0000
3322.0000,2958.0000,2774.5000,2232.0000,2079.5000,2718.5000,2976.5000,3254.0000,2935.5000,3035.5000,2869.0000,2814.0000,2666.5000,2793.0000,2522.0000,2407.5000,2329.5000,2490.5000,2364.0000,3244.5000
3260.5000,2892.5000,2738.5000,2170.5000,2062.5000,2685.5000,2882.0000,3160.5000,2837.0000,3029.5000,2809.5000,2782.5000,2622.0000,2761.0000,2485.5000,2410.0000,2295.5000,2426.0000,2352.5000,3209.0000
3221.0000,2880.0000,2722.5000,2154.0000,2073.0000,2703.5000,2896.5000,3198.0000,2903.0000,3027.5000,2841.5000,2785.5000,2632.5000,2747.0000,2452.5000,2411.5000,2342.0000,2473.0000,2347.5000,3182.0000
3146.5000,2880.5000,2715.0000,2182.5000,2029.5000,2637.0000,2891.5000,3134.5000,2808.0000,3018.5000,2791.0000,2803.5000,2625.0000,2763.0000,2471.0000,2333.5000,2305.0000,2539.0000,2339.5000,3176.0000
3315.0000,2927.5000,2801.5000,2234.5000,2046.0000,2675.0000,2933.5000,3178.0000,2923.0000,3017.0000,2837.0000,2823.0000,2667.0000,2781.5000,2512.0000,2411.0000,2322.5000,2506.5000,2383.5000,3216.0000
3148.5000,2870.0000,2729.5000,2143.5000,2020.5000,2627.5000,2914.5000,3097.5000,2862.0000,3043.5000,2775.5000,2733.5000,2635.0000,2734.5000,2444.0000,2326.5000,2275.5000,2473.0000,2359.5000,3180.5000
3167.0000,2898.5000,2752.5000,2165.5000,2066.5000,2662.5000,2863.5000,3204.5000,2811.0000,2989.5000,2856.0000,2774.5000,2637.5000,2741.5000,2472.5000,2345.5000,2326.5000,2462.0000,2352.0000,3183.5000
3258.0000,2958.5000,2734.0000,2218.5000,2061.5000,2737.0000,2899.0000,3158.0000,2889.5000,2991.0000,2806.5000,2784.0000,2689.0000,2797.5000,2509.5000,2403.0000,2330.0000,2494.5000,2350.5000,3197.0000
3232.0000,2895.0000,2698.5000,2157.5000,2021.0000,2682.5000,2871.0000,3135.0000,2834.0000,2984.0000,2752.5000,2747.5000,2646.0000,2737.0000,2430.5000,2396.0000,2304.0000,2468.0000,2302.0000,3144.5000
3148.5000,2897.0000,2724.0000,2149.5000,2020.0000,2680.5000,2872.5000,3165.0000,2823.5000,2975.5000,2783.5000,2763.5000,2638.0000,2714.5000,2436.0000,2331.0000,2288.5000,2450.0000,2339.5000,3133.5000
3215.5000,2878.0000,2733.0000,2207.0000,2065.5000,2667.0000,2875.0000,3164.5000,2850.0000,3007.5000,2817.0000,2796.5000,2624.0000,2740.0000,2459.0000,2371.5000,2313.5000,2513.5000,2312.0000,3207.5000
3196.0000,2865.0000,2730.5000,2173.0000,2031.5000,2674.0000,2905.5000,3120.5000,2885.0000,3015.0000,2750.0000,2755.5000,2622.5000,2779.5000,2447.0000,2372.0000,2322.0000,2482.5000,2316.5000,3178.0000
3166.0000,2894.5000,2758.0000,2163.5000,2036.5000,2607.5000,2882.5000,3148.5000,2889.0000,3047.0000,2811.0000,2754.5000,2640.0000,2759.5000,2488.5000,2341.0000,2333.0000,2481.0000,2318.5000,3147.5000
3218.5000,2915.0000,2739.0000,2186.0000,2068.0000,2713.0000,2965.0000,3142.0000,2891.5000,3024.5000,2777.5000,2843.5000,2687.5000,2788.0000,2465.5000,2387.0000,2328.0000,2500.5000,2364.5000,3217.0000
3204.0000,2893.5000,2727.0000,2200.5000,2064.5000,2628.5000,2897.5000,3130.0000,2849.0000,3006.0000,2738.5000,2795.0000,2628.5000,2763.0000,2473.5000,2431.0000,2322.5000,2526.0000,2344.5000,3180.0000
3134.0000,2866.5000,2693.0000,2155.5000,2005.0000,2618.0000,2847.5000,3156.0000,2813.0000,2956.0000,2755.5000,2737.5000,2605.0000,2746.5000,2411.0000,2326.0000,2261.0000,2469.5000,2297.5000,3123.0000
3175.0000,2863.5000,2693.5000,2139.5000,2000.0000,2631.5000,2860.0000,3163.0000,2868.0000,2992.5000,2758.5000,2759.5000,2609.5000,2712.5000,2434.5000,2321.0000,2293.5000,2436.5000,2343.0000,3178.0000
3201.5000,2894.5000,2716.0000,2170.0000,2039.5000,2647.5000,2890.0000,3175.0000,2827.0000,3011.5000,2808.0000,2768.0000,2602.0000,2755.0000,2525.0000,2358.5000,2354.0000,2497.0000,2337.0000,3189.0000
3233.5000,2880.5000,2690.5000,2163.5000,2021.5000,2623.0000,2919.5000,3187.0000,2829.0000,2996.0000,2778.0000,2753.5000,2646.0000,2763.5000,2459.0000,2391.5000,2336.0000,2462.5000,2394.5000,3173.5000
3231.5000,2880.0000,2692.0000,2193.0000,2014.5000,2677.0000,2891.0000,3110.5000,2838.0000,3016.5000,2766.0000,2756.0000,2576.5000,2712.0000,2473.0000,2349.5000,2302.0000,2456.0000,2330.5000,3112.5000
3208.0000,2859.5000,2662.5000,2153.5000,2036.0000,2639.5000,2866.5000,3058.0000,2811.0000,3019.0000,2770.0000,2786.5000,2606.0000,2712.0000,2456.5000,2397.5000,2248.0000,2466.5000,2326.5000,3160.5000
3218.0000,2871.5000,2714.5000,2156.0000,2091.0000,2701.0000,2906.0000,3200.5000,2882.0000,3017.0000,2805.5000,2823.0000,2607.5000,2741.5000,2510.5000,2407.5000,2339.0000,2485.5000,2394.0000,3157.0000
3191.0000,2877.5000,2690.0000,2191.5000,1998.5000,2639.0000,2894.0000,3144.5000,2833.5000,3019.0000,2737.0000,2769.5000,2627.5000,2712.5000,2469.5000,2356.0000,2282.5000,2500.5000,2303.0000,3118.0000
3230.0000,2888.5000,2696.5000,2161.5000,2030.5000,2649.5000,2840.0000,3110.0000,2825.5000,2995.0000,2781.5000,2734.5000,2599.5000,2714.0000,2420.5000,2356.0000,2297.5000,2423.0000,2280.5000,3098.5000
3146.5000,2871.5000,2658.5000,2106.5000,2031.0000,2626.5000,2894.0000,3109.0000,2839.0000,3029.0000,2753.5000,2732.5000,2601.0000,2700.5000,2415.0000,2370.5000,2295.5000,2475.0000,2345.5000,3109.5000
3189.5000,2869.0000,2662.5000,2177.5000,2087.0000,2624.5000,2905.0000,3095.0000,2875.0000,2979.0000,2768.5000,2792.0000,2605.0000,2775.5000,2471.0000,2363.0000,2287.5000,2443.0000,2360.0000,3129.0000
3168.0000,2853.0000,2654.5000,2128.5000,1997.5000,2599.5000,2790.5000,3104.5000,2794.5000,2922.0000,2729.5000,2753.5000,2604.0000,2719.0000,2410.5000,2312.0000,2262.0000,2441.0000,2278.5000,3097.5000
3122.5000,2876.0000,2697.0000,2122.5000,2005.0000,2614.5000,2830.0000,3079.5000,2793.0000,2974.5000,2730.0000,2731.0000,2562.0000,2740.0000,2414.0000,2314.5000,2280.0000,2405.0000,2277.5000,3073.0000
3156.0000,2855.0000,2634.5000,2131.5000,1980.5000,2617.5000,2848.0000,3099.5000,2766.0000,2956.0000,2721.5000,2726.0000,2552.5000,2690.5000,2408.5000,2340.5000,2264.0000,2428.0000,2274.0000,3071.0000
3129.0000,2808.5000,2649.0000,2101.5000,1998.5000,2606.0000,2827.0000,3069.0000,2768.5000,2918.5000,2687.0000,2718.5000,2558.0000,2654.5000,2411.5000,2323.0000,2225.0000,2408.5000,2312.5000,3072.0000
3088.5000,2763.0000,2609.5000,2078.0000,1885.5000,2564.0000,2748.5000,2986.5000,2693.0000,2922.0000,2629.5000,2681.5000,2514.5000,2663.0000,2318.0000,2256.5000,2172.5000,2347.0000,2253.0000,3007.0000
3128.5000,2776.5000,2667.5000,2093.0000,1972.0000,2579.0000,2794.0000,3015.0000,2745.0000,2900.5000,2697.5000,2731.0000,2529.5000,2634.0000,2375.0000,2279.5000,2232.5000,2380.0000,2253.0000,3045.5000
3121.0000,2755.0000,2649.5000,2118.0000,1995.5000,2619.0000,2787.0000,3062.5000,2716.0000,2922.5000,2710.0000,2730.0000,2591.0000,2713.0000,2380.5000,2308.0000,2223.5000,2382.5000,2265.0000,3098.5000
3083.0000,2781.0000,2636.0000,2069.0000,1955.0000,2526.0000,2768.5000,3038.0000,2710.5000,2942.5000,2689.0000,2670.5000,2521.5000,2667.0000,2343.5000,2257.0000,2176.0000,2393.5000,2221.0000,3066.0000
3019.0000,2784.5000,2592.5000,2059.0000,1944.5000,2514.0000,2720.0000,2937.5000,2674.5000,2861.5000,2695.0000,2623.0000,2495.0000,2618.0000,2333.0000,2232.5000,2175.0000,2268.5000,2219.0000,2995.0000
3090.5000,2813.0000,2601.5000,2090.0000,1985.0000,2589.0000,2722.5000,3024.0000,2735.5000,2861.0000,2676.0000,2660.0000,2517.0000,2599.0000,2337.5000,2234.5000,2217.0000,2364.5000,2267.0000,2966.0000
3064.0000,2748.0000,2555.5000,2007.5000,1905.5000,2551.0000,2733.5000,3023.0000,2682.5000,2878.5000,2603.0000,2680.0000,2548.5000,2614.0000,2312.0000,2234.0000,2186.5000,2341.5000,2215.0000,3036.0000
2999.5000,2698.5000,2535.0000,2007.0000,1914.5000,2483.5000,2705.0000,2930.0000,2657.0000,2847.0000,2648.5000,2615.5000,2463.0000,2567.5000,2272.5000,2203.0000,2143.5000,2305.0000,2181.5000,2946.5000
3009.0000,2694.0000,2543.5000,2055.0000,1909.5000,2498.5000,2706.0000,2957.5000,2674.0000,2815.5000,2594.0000,2611.5000,2495.5000,2578.5000,2311.0000,2233.5000,2176.0000,2314.0000,2202.0000,2980.5000
3020.5000,2733.0000,2565.5000,2074.5000,1893.0000,2482.5000,2688.5000,2986.0000,2697.5000,2828.0000,2626.5000,2634.5000,2507.5000,2576.5000,2264.0000,2237.0000,2153.5000,2321.0000,2209.5000,3006.0000
2952.0000,2703.0000,2543.0000,2008.0000,1900.0000,2498.0000,2746.5000,2947.0000,2678.5000,2880.0000,2627.5000,2579.5000,2456.5000,2579.0000,2307.0000,2223.0000,2131.0000,2254.5000,2192.0000,2972.5000
2975.0000,2697.0000,2547.0000,2055.5000,1930.0000,2514.0000,2719.0000,2919.0000,2680.5000,2825.0000,2603.5000,2583.5000,2491.5000,2597.0000,2346.5000,2195.5000,2204.0000,2324.5000,2188.0000,2959.5000
3015.0000,2714.0000,2555.5000,2020.0000,1956.5000,2499.0000,2682.5000,2966.5000,2656.0000,2831.0000,2590.0000,2601.0000,2490.5000,2559.5000,2294.5000,2244.0000,2136.5000,2292.0000,2142.5000,2993.5000
3023.0000,2723.0000,2559.5000,2070.0000,1966.0000,2513.0000,2717.0000,2960.5000,2713.0000,2808.0000,2627.5000,2623.0000,2532.5000,2560.5000,2288.5000,2211.0000,2159.0000,2364.0000,2206.0000,2956.0000
2980.0000,2666.5000,2512.5000,1997.5000,1891.5000,2494.0000,2684.0000,2907.5000,2633.5000,2827.5000,2547.5000,2549.5000,2451.0000,2570.0000,2254.5000,2191.5000,2155.0000,2292.0000,2126.0000,2962.5000
2938.0000,2629.5000,2494.5000,1975.5000,1920.5000,2463.0000,2689.0000,2891.0000,2639.0000,2747.0000,2554.0000,2542.5000,2436.0000,2528.0000,2243.5000,2175.5000,2097.5000,2268.5000,2165.5000,2943.5000
2961.0000,2683.0000,2528.0000,1986.0000,1882.5000,2481.0000,2703.0000,2945.0000,2589.5000,2806.5000,2564.5000,2542.0000,2422.0000,2535.5000,2276.0000,2175.0000,2136.5000,2234.0000,2196.0000,2939.0000
2960.5000,2650.5000,2539.0000,1964.5000,1858.5000,2469.0000,2663.5000,2916.5000,2621.5000,2786.0000,2588.0000,2537.5000,2440.0000,2518.0000,2262.0000,2163.0000,2093.0000,2265.0000,2134.0000,2929.5000
2924.0000,2674.5000,2467.0000,1947.0000,1803.5000,2406.0000,2633.0000,2892.0000,2591.0000,2730.0000,2537.0000,2552.5000,2405.5000,2524.0000,2231.5000,2156.5000,2099.0000,2221.0000,2115.5000,2925.5000
3017.5000,2702.0000,2513.5000,2048.5000,1897.0000,2498.5000,2708.5000,2942.0000,2667.5000,2803.0000,2560.0000,2588.5000,2427.0000,2540.5000,2305.0000,2180.0000,2128.0000,2310.5000,2185.5000,2962.5000
2953.0000,2650.0000,2496.5000,1991.5000,1859.5000,2483.5000,2687.0000,2891.0000,2651.5000,2798.0000,2522.5000,2545.0000,2428.0000,2569.5000,2265.0000,2173.0000,2113.0000,2252.5000,2135.0000,2930.5000
2861.0000,2624.5000,2488.5000,1973.5000,1872.0000,2415.0000,2652.0000,2824.0000,2612.0000,2769.0000,2542.0000,2522.5000,2383.5000,2487.5000,2268.0000,2148.5000,2088.5000,2252.0000,2126.5000,2870.0000
2926.5000,2653.5000,2494.5000,1940.0000,1875.0000,2461.5000,2606.0000,2879.0000,2583.5000,2718.5000,2530.0000,2533.0000,2393.0000,2505.5000,2189.5000,2140.5000,2088.0000,2227.0000,2120.0000,2874.5000
2970.0000,2644.0000,2474.0000,2016.0000,1902.0000,2475.0000,2663.0000,2940.0000,2593.5000,2847.5000,2610.0000,2546.5000,2403.5000,2555.5000,2235.0000,2151.5000,2091.0000,2284.0000,2146.0000,2907.5000
2915.0000,2646.0000,2491.5000,1977.5000,1859.0000,2433.5000,2629.0000,2872.0000,2600.0000,2790.0000,2556.0000,2527.0000,2396.5000,2532.0000,2154.5000,2164.0000,2124.5000,2242.0000,2106.5000,2915.5000
2896.5000,2607.5000,2419.5000,1975.0000,1792.0000,2427.0000,2580.0000,2879.5000,2536.0000,2757.5000,2512.5000,2504.5000,2424.5000,2485.0000,2247.0000,2121.5000,2055.5000,2281.5000,2125.0000,2862.0000
2890.0000,2631.0000,2438.0000,1983.0000,1871.5000,2447.5000,2656.0000,2863.0000,2622.0000,2745.5000,2563.0000,2542.0000,2385.5000,2558.0000,2209.0000,2139.5000,2088.0000,2252.5000,2163.5000,2893.0000
2887.5000,2625.0000,2482.0000,1985.0000,1814.0000,2403.5000,2626.5000,2858.5000,2630.5000,2756.0000,2557.5000,2495.0000,2379.5000,2501.0000,2214.5000,2107.5000,2050.0000,2227.0000,2106.5000,2803.5000
2863.0000,2670.5000,2444.0000,1957.0000,1845.0000,2351.5000,2658.5000,2853.0000,2559.5000,2690.5000,2518.5000,2496.5000,2393.5000,2470.5000,2211.0000,2102.0000,2052.5000,2205.5000,2119.0000,2836.0000
2906.0000,2541.0000,2405.0000,1968.5000,1797.5000,2391.0000,2622.5000,2836.5000,2533.5000,2748.5000,2496.5000,2487.5000,2365.0000,2462.5000,2200.5000,2079.5000,2024.5000,2203.5000,2090.0000,2839.5000
2909.5000,2579.5000,2461.5000,1950.5000,1854.0000,2422.0000,2588.0000,2850.0000,2591.5000,2703.5000,2463.5000,2498.0000,2359.5000,2438.0000,2222.5000,2149.0000,2076.0000,2227.5000,2119.5000,2881.0000
2847.0000,2566.5000,2432.5000,1950.0000,1798.0000,2372.5000,2604.5000,2810.5000,2549.0000,2691.5000,2470.5000,2482.5000,2369.5000,2461.5000,2190.0000,2113.5000,2086.5000,2239.5000,2071.0000,2843.0000
2864.5000,2583.5000,2425.5000,1894.0000,1783.0000,2381.5000,2573.0000,2796.5000,2538.5000,2688.5000,2476.5000,2465.5000,2323.0000,2454.5000,2176.0000,2082.5000,2032.0000,2186.5000,2102.5000,2865.5000
2829.5000,2586.5000,2426.5000,1939.0000,1831.0000,2426.5000,2603.5000,2830.0000,2525.0000,2772.0000,2483.0000,2491.0000,2318.5000,2464.5000,2217.0000,2105.0000,2054.5000,2216.5000,2100.0000,2858.5000
2859.5000,2616.0000,2464.5000,1964.5000,1848.0000,2368.5000,2613.0000,2872.5000,2540.5000,2687.5000,2504.0000,2505.0000,2377.5000,2447.5000,2136.5000,2098.5000,2050.5000,2232.0000,2087.0000,2897.0000
2860.5000,2541.0000,2362.0000,1891.0000,1762.0000,2360.5000,2588.0000,2771.0000,2521.5000,2642.0000,2445.0000,2434.5000,2306.5000,2430.0000,2160.5000,2084.5000,1996.0000,2198.0000,2041.0000,2808.0000
2837.5000,2600.0000,2392.0000,1929.5000,1827.5000,2402.5000,2589.0000,2778.0000,2520.5000,2680.0000,2501.0000,2479.0000,2322.0000,2464.5000,2192.5000,2128.5000,2051.5000,2201.5000,2078.0000,2847.0000
2838.5000,2590.5000,2430.5000,1936.0000,1810.0000,2327.5000,2601.0000,2784.5000,2553.5000,2690.5000,2527.0000,2481.5000,2310.5000,2460.0000,2189.0000,2116.5000,2047.5000,2189.5000,2116.5000,2807.0000
2887.5000,2514.5000,2371.5000,1911.0000,1801.5000,2342.5000,2560.0000,2786.0000,2523.0000,2674.0000,2475.5000,2437.5000,2317.0000,2387.0000,2158.0000,2058.0000,2020.5000,2180.0000,2073.5000,2763.0000
2845.0000,2528.0000,2394.0000,1939.0000,1766.5000,2349.5000,2624.0000,2805.0000,2487.5000,2660.5000,2464.0000,2414.0000,2296.0000,2443.5000,2165.5000,2082.0000,2032.5000,2195.5000,2075.5000,2807.0000
2857.5000,2543.5000,2408.5000,1888.0000,1773.0000,2377.5000,2541.0000,2754.0000,2536.5000,2666.5000,2467.5000,2492.0000,2340.0000,2438.0000,2154.0000,2055.0000,1982.0000,2150.5000,2065.0000,2831.5000
2805.0000,2577.5000,2427.0000,1948.0000,1836.5000,2339.0000,2590.0000,2795.0000,2493.0000,2657.0000,2462.0000,2505.0000,2340.5000,2440.5000,2195.5000,2082.5000,2030.0000,2204.5000,2126.0000,2806.0000
2833.0000,2539.0000,2371.5000,1899.5000,1799.0000,2354.0000,2528.5000,2776.5000,2481.0000,2633.5000,2460.5000,2434.0000,2309.5000,2354.0000,2173.5000,2100.5000,1977.5000,2161.0000,2029.0000,2812.0000
2832.0000,2513.5000,2330.5000,1904.0000,1766.5000,2352.0000,2562.5000,2761.5000,2501.0000,2628.5000,2419.5000,2426.5000,2263.5000,2410.5000,2102.0000,2042.0000,2008.0000,2171.5000,2036.0000,2720.5000
2808.0000,2573.0000,2333.0000,1851.5000,1817.5000,2403.0000,2553.5000,2820.0000,2510.5000,2652.5000,2457.0000,2477.0000,2340.5000,2397.5000,2177.0000,2073.5000,1999.5000,2150.0000,2042.0000,2774.5000
2826.0000,2562.0000,2381.0000,1951.0000,1811.5000,2392.0000,2627.0000,2831.5000,2510.0000,2665.5000,2431.5000,2415.0000,2278.5000,2420.0000,2160.0000,2068.0000,2046.0000,2175.0000,2065.5000,2783.0000
2787.0000,2557.0000,2363.0000,1891.0000,1798.0000,2373.5000,2551.5000,2751.5000,2485.5000,2631.5000,2424.5000,2397.5000,2350.0000,2428.5000,2101.5000,2079.5000,2024.5000,2128.5000,2013.0000,2787.5000
2816.5000,2502.5000,2366.0000,1911.0000,1803.0000,2352.5000,2529.5000,2746.5000,2525.0000,2664.5000,2435.5000,2456.5000,2270.5000,2454.0000,2138.5000,2033.5000,2000.5000,2143.5000,2052.0000,2785.5000
2852.5000,2594.5000,2387.0000,1905.5000,1820.5000,2391.0000,2584.0000,2803.5000,2544.5000,2681.0000,2488.0000,2532.5000,2323.5000,2481.5000,2172.0000,2119.0000,2008.5000,2219.0000,2046.0000,2844.0000
2797.5000,2552.0000,2367.5000,1905.5000,1736.5000,2361.5000,2572.0000,2750.0000,2514.5000,2623.5000,2447.5000,2420.0000,2282.0000,2385.0000,2150.5000,2082.0000,2010.0000,2136.0000,2051.0000,2789.0000
2826.5000,2464.5000,2331.0000,1901.5000,1807.0000,2378.0000,2555.5000,2751.0000,2458.5000,2635.0000,2422.0000,2396.5000,2301.5000,2380.0000,2101.0000,2065.5000,1969.5000,2131.0000,2010.5000,2764.0000
2828.5000,2568.0000,2380.0000,1950.5000,1828.0000,2352.0000,2573.5000,2718.0000,2482.0000,2700.0000,2457.5000,2452.5000,2302.0000,2409.5000,2156.0000,2057.0000,2003.5000,2174.5000,2067.5000,2765.0000
2806.0000,2540.0000,2411.5000,1952.5000,1861.5000,2389.0000,2577.0000,2798.0000,2501.5000,2707.5000,2489.5000,2493.5000,2320.0000,2434.5000,2192.0000,2084.0000,2031.5000,2197.5000,2055.0000,2807.5000
2772.0000,2513.5000,2348.5000,1924.0000,1768.0000,2354.0000,2533.5000,2746.5000,2510.0000,2592.5000,2429.5000,2369.0000,2289.5000,2397.0000,2102.5000,2037.0000,2000.0000,2111.5000,2017.5000,2779.0000
2782.0000,2516.5000,2358.5000,1874.5000,1745.5000,2318.5000,2507.5000,2726.0000,2459.0000,2637.0000,2441.5000,2370.5000,2244.0000,2386.5000,2101.0000,2010.0000,1959.5000,2132.0000,2063.0000,2731.5000
2834.0000,2548.0000,2340.0000,1954.0000,1781.0000,2386.0000,2577.0000,2801.5000,2484.5000,2677.0000,2442.0000,2457.5000,2306.5000,2421.5000,2155.0000,2075.5000,1978.5000,2189.0000,2009.0000,2833.0000
2741.0000,2496.0000,2291.5000,1870.0000,1800.5000,2365.0000,2555.5000,2739.0000,2523.5000,2629.5000,2413.5000,2399.5000,2273.5000,2411.5000,2153.5000,2054.0000,1967.5000,2162.5000,2027.0000,2746.0000
2751.0000,2476.5000,2310.0000,1869.0000,1730.5000,2298.5000,2503.5000,2687.5000,2416.0000,2546.0000,2381.5000,2383.0000,2174.0000,2383.5000,2083.5000,2034.0000,1957.5000,2064.5000,1999.0000,2746.5000
